統計年月,區域別代碼,區域別,村里,戶數,人口數,人口數-男,人口數-女,縣市,鄉鎮市區,平均數,中位數,30歲以下比例,40歲以下比例,70歲以上比例,80歲以上比例
11004,65000020095,新北市三重區,五常里,1493,4346,2150,2196,新北市,三重區,41.8474,42,17.42,33.13,9.23,2.9
11004,65000020096,新北市三重區,五福里,1680,4037,1930,2107,新北市,三重區,40.9472,42,14.79,31.71,7.83,2.03
11004,65000020097,新北市三重區,仁忠里,1272,3304,1623,1681,新北市,三重區,42.6598,42,14.77,31.9,9.23,2.63
11004,65000020098,新北市三重區,慈福里,947,2267,1152,1115,新北市,三重區,44.2351,44,15.66,32.02,12.4,3.71
11004,65000020099,新北市三重區,慈生里,880,2321,1151,1170,新北市,三重區,44.8035,45,13.96,30.42,12.97,3.92
11004,65000020100,新北市三重區,慈惠里,923,2303,1149,1154,新北市,三重區,43.2028,43,14.68,33.87,11.16,3.13
11004,65000020101,新北市三重區,慈愛里,1356,3495,1716,1779,新北市,三重區,44.0967,44,14.68,31.47,10.62,3.09
11004,65000020102,新北市三重區,慈化里,958,2619,1264,1355,新北市,三重區,41.2948,41,17.26,33.26,8.51,2.02
11004,65000020103,新北市三重區,慈祐里,1937,5202,2564,2638,新北市,三重區,41.3166,42,16.15,32.76,9.13,2.71
11004,65000020104,新北市三重區,五華里,2141,5411,2599,2812,新北市,三重區,41.0989,42,15.84,31.68,7.61,2.22
11004,65000020105,新北市三重區,富貴里,2942,6854,3297,3557,新北市,三重區,40.9462,42,14.75,31.02,7.46,1.75
11004,65000020106,新北市三重區,富華里,1381,3465,1734,1731,新北市,三重區,41.159,41,13.68,31.98,8.23,2.14
11004,65000020107,新北市三重區,富福里,810,2175,1037,1138,新北市,三重區,41.491,41,14.8,32.64,7.59,2.21
11004,65000020108,新北市三重區,碧華里,3892,8758,4178,4580,新北市,三重區,39.8481,41,14.78,31.97,6.51,1.68
11004,65000020109,新北市三重區,五谷里,857,1915,971,944,新北市,三重區,44.459,45,16.66,32.85,11.23,3.24
11004,65000020110,新北市三重區,博愛里,1635,4615,2229,2386,新北市,三重區,42.6191,42,16.73,35.17,8.45,2.3
11004,65000020111,新北市三重區,福德里,1795,4325,2047,2278,新北市,三重區,41.9364,43,16.58,32.25,9.04,3.19
11004,65000020112,新北市三重區,永吉里,1187,3040,1451,1589,新北市,三重區,41.9454,42,14.31,30.59,8.52,2.66
11004,65000020113,新北市三重區,永發里,2194,6041,3011,3030,新北市,三重區,40.2831,40,15.94,34.65,6.44,1.44
11004,65000020114,新北市三重區,永順里,1901,5340,2561,2779,新北市,三重區,39.9822,40,18.0,34.48,6.55,1.91
11004,65000020115,新北市三重區,永豐里,2171,6204,3017,3187,新北市,三重區,39.0343,39,16.54,34.4,5.77,1.32
11004,65000020116,新北市三重區,立德里,1316,3445,1691,1754,新北市,三重區,43.164,43,17.01,32.34,10.22,3.25
11004,65000020117,新北市三重區,福樂里,1543,3898,1907,1991,新北市,三重區,42.2635,43,15.08,30.76,9.7,2.64
11004,65000020118,新北市三重區,仁華里,1723,4448,2149,2299,新北市,三重區,41.23,41,15.04,32.69,7.69,2.02
11004,65000020119,新北市三重區,五順里,1532,4127,2040,2087,新北市,三重區,42.1141,42,17.13,33.7,8.87,2.45
11004,65000030001,新北市中和區,中原里,3343,7384,3604,3780,新北市,中和區,41.2954,42,16.01,31.93,7.14,2.02
11004,65000030002,新北市中和區,平河里,3804,9358,4493,4865,新北市,中和區,41.5799,43,16.34,30.24,7.37,1.96
11004,65000030003,新北市中和區,信和里,1660,4427,2187,2240,新北市,中和區,43.021,43,16.31,31.9,11.2,3.05
11004,65000030004,新北市中和區,仁和里,1490,4120,2039,2081,新北市,中和區,43.1223,43,15.95,31.89,9.88,2.45
11004,65000030005,新北市中和區,中正里,1563,4014,1924,2090,新北市,中和區,43.5847,44,14.7,30.39,10.86,3.14
11004,65000030006,新北市中和區,建和里,1415,3550,1720,1830,新北市,中和區,45.0051,46,15.58,28.96,13.24,4.11
11004,65000030007,新北市中和區,連和里,1253,2444,1118,1326,新北市,中和區,45.3282,46,13.22,28.64,11.87,4.54
11004,65000030008,新北市中和區,連城里,2646,6597,3135,3462,新北市,中和區,44.355,46,14.93,28.36,12.31,4.29
11004,65000030009,新北市中和區,力行里,2462,6196,2969,3227,新北市,中和區,42.6047,44,15.91,29.94,8.67,2.53
11004,65000030010,新北市中和區,枋寮里,1578,3865,1887,1978,新北市,中和區,44.2854,45,14.85,29.7,12.39,3.54
11004,65000030011,新北市中和區,漳和里,1759,3949,1905,2044,新北市,中和區,43.0484,44,15.65,31.12,9.9,3.49
11004,65000030012,新北市中和區,廟美里,1774,4494,2191,2303,新北市,中和區,44.3836,45,15.51,30.28,12.55,3.76
11004,65000030013,新北市中和區,福真里,1728,4161,2041,2120,新北市,中和區,44.6909,45,15.67,31.34,10.55,3.1
11004,65000030014,新北市中和區,福善里,1857,4297,2010,2287,新北市,中和區,45.2651,46,13.94,29.72,11.08,3.0
11004,65000030015,新北市中和區,福美里,1757,4520,2201,2319,新北市,中和區,44.0708,44,14.09,30.84,10.2,3.19
11004,65000030016,新北市中和區,福祥里,2104,5130,2498,2632,新北市,中和區,43.4411,44,16.02,31.33,9.81,2.53
11004,65000030017,新北市中和區,瓦󿾨里,2299,5686,2729,2957,新北市,中和區,43.4824,44,15.0,31.29,10.82,3.34
11004,65000030018,新北市中和區,福和里,1488,3660,1815,1845,新北市,中和區,45.0716,46,15.71,31.31,12.32,3.5
11004,65000030019,新北市中和區,佳和里,2188,4993,2366,2627,新北市,中和區,44.6287,45,14.86,30.56,12.1,3.42
11004,65000030020,新北市中和區,安樂里,1620,3642,1693,1949,新北市,中和區,46.5346,49,16.72,29.98,12.93,4.2
11004,65000030021,新北市中和區,安和里,1400,3171,1509,1662,新北市,中和區,45.065,47,13.81,26.9,11.45,3.5
11004,65000030022,新北市中和區,安平里,2740,5991,2843,3148,新北市,中和區,45.787,47,14.72,27.93,12.82,3.96
11004,65000030023,新北市中和區,中安里,2088,4353,2010,2343,新北市,中和區,47.3386,50,15.6,26.97,14.54,5.74
11004,65000030024,新北市中和區,泰安里,1463,3551,1673,1878,新北市,中和區,45.6252,46,15.77,30.41,14.36,3.89
11004,65000030025,新北市中和區,新南里,3556,8261,3810,4451,新北市,中和區,43.221,45,15.36,28.83,9.65,3.21
11004,65000030026,新北市中和區,南山里,2211,5209,2533,2676,新北市,中和區,44.082,46,14.65,27.68,10.87,2.98
11004,65000030027,新北市中和區,秀山里,1829,4600,2200,2400,新北市,中和區,44.4935,45,14.11,30.8,10.89,3.02
11004,65000030028,新北市中和區,秀成里,1363,3514,1714,1800,新北市,中和區,44.3953,44,15.17,30.9,10.64,2.68
11004,65000030029,新北市中和區,秀福里,1991,4845,2347,2498,新北市,中和區,45.4987,47,15.71,30.53,12.22,3.63
11004,65000030030,新北市中和區,秀景里,2905,6474,3109,3365,新北市,中和區,44.6344,46,14.03,28.27,10.78,3.41
11004,65000030031,新北市中和區,秀明里,2394,5136,2347,2789,新北市,中和區,45.1495,47,13.79,27.39,12.56,4.13
11004,65000030032,新北市中和區,秀峰里,2379,4889,2218,2671,新北市,中和區,44.2923,45,15.77,31.93,10.29,3.09
11004,65000030033,新北市中和區,秀仁里,1489,3495,1682,1813,新北市,中和區,42.9562,44,13.25,28.58,10.96,3.4
11004,65000030034,新北市中和區,頂南里,1100,2945,1444,1501,新北市,中和區,44.8638,46,15.76,30.9,9.95,2.92
11004,65000030035,新北市中和區,華新里,3026,7674,3667,4007,新北市,中和區,42.3834,44,15.1,30.04,8.7,2.31
11004,65000030036,新北市中和區,東南里,1776,4344,2104,2240,新北市,中和區,46.997,48,13.84,28.52,16.28,6.05
11004,65000030037,新北市中和區,華南里,2121,5173,2543,2630,新北市,中和區,43.3816,44,15.16,29.58,10.44,3.13
11004,65000030038,新北市中和區,忠孝里,1860,4799,2365,2434,新北市,中和區,44.7745,46,15.77,30.36,11.96,3.65
11004,65000030039,新北市中和區,崇南里,1911,4357,2079,2278,新北市,中和區,44.4678,46,14.69,30.59,10.1,2.8
11004,65000030040,新北市中和區,景南里,1321,3190,1531,1659,新北市,中和區,44.4627,45,16.65,31.13,11.82,3.95
11004,65000030041,新北市中和區,橫路里,127,328,166,162,新北市,中和區,49.1829,53,11.28,25.91,14.63,3.96
11004,65000030042,新北市中和區,內南里,1848,5125,2580,2545,新北市,中和區,43.424,43,15.92,32.37,9.5,2.79
11004,65000030043,新北市中和區,壽南里,1029,2481,1228,1253,新北市,中和區,44.8742,46,14.95,29.1,12.49,3.47
11004,65000030044,新北市中和區,外南里,4410,7653,4253,3400,新北市,中和區,47.8386,50,11.6,24.84,11.29,3.97
11004,65000030045,新北市中和區,復興里,2071,5203,2412,2791,新北市,中和區,44.2122,45,13.97,28.35,12.4,4.0
11004,65000030046,新北市中和區,和興里,1940,4561,2155,2406,新北市,中和區,43.7757,45,15.33,29.2,10.48,3.09
11004,65000030047,新北市中和區,景平里,2517,5471,2535,2936,新北市,中和區,45.5056,46,14.09,28.62,12.01,4.0
11004,65000030048,新北市中和區,景新里,1496,3599,1706,1893,新北市,中和區,45.6402,46,15.25,30.48,13.39,3.67
11004,65000030049,新北市中和區,景福里,2692,5825,2721,3104,新北市,中和區,45.1859,46,14.63,29.99,12.12,3.5
11004,65000030050,新北市中和區,景安里,2133,4945,2395,2550,新北市,中和區,44.7695,45,15.43,30.98,11.04,3.44
11004,65000030051,新北市中和區,景文里,1657,3856,1822,2034,新北市,中和區,43.957,45,14.99,29.67,11.18,3.84
11004,65000030052,新北市中和區,錦和里,2051,5666,2773,2893,新北市,中和區,40.7381,42,17.28,31.27,6.95,1.91
11004,65000030053,新北市中和區,錦昌里,971,2334,1184,1150,新北市,中和區,43.039,44,14.31,28.53,10.97,3.51
11004,65000030054,新北市中和區,灰󿾨里,258,837,445,392,新北市,中和區,40.9032,41,17.08,32.5,7.41,2.99
11004,65000030055,新北市中和區,積穗里,3487,8450,4077,4373,新北市,中和區,42.2118,43,15.25,31.36,8.24,2.38
11004,65000030056,新北市中和區,民享里,931,2526,1234,1292,新北市,中和區,43.7197,43,14.57,33.17,9.38,2.3
11004,65000030057,新北市中和區,員山里,2847,7055,3414,3641,新北市,中和區,39.1636,41,12.36,27.91,7.64,2.07
11004,65000030058,新北市中和區,嘉穗里,1053,2921,1457,1464,新北市,中和區,42.4536,42,15.95,34.34,8.56,2.67
11004,65000030059,新北市中和區,文元里,2015,5285,2575,2710,新北市,中和區,43.7474,43,13.38,31.62,10.75,2.46
11004,65000030060,新北市中和區,嘉新里,1473,4089,2015,2074,新北市,中和區,42.3265,43,18.05,32.77,8.98,2.67
11004,65000030061,新北市中和區,民安里,1970,5222,2585,2637,新北市,中和區,41.5869,42,14.67,32.11,8.35,1.97
11004,65000030062,新北市中和區,安穗里,1864,4730,2292,2438,新北市,中和區,42.1201,43,15.5,31.84,8.37,2.64
11004,65000030063,新北市中和區,瑞穗里,1002,2500,1157,1343,新北市,中和區,42.378,42,14.92,31.44,10.52,3.32
11004,65000030064,新北市中和區,明穗里,1678,4662,2335,2327,新北市,中和區,41.8215,41,15.04,33.35,8.02,1.91
11004,65000030065,新北市中和區,清穗里,1293,3271,1620,1651,新北市,中和區,43.2932,43,15.74,30.42,11.1,3.36
11004,65000030066,新北市中和區,自強里,1918,5083,2485,2598,新北市,中和區,42.4326,42,15.11,32.8,8.3,1.91
11004,65000030067,新北市中和區,德穗里,1835,4673,2243,2430,新北市,中和區,44.2585,44,14.51,31.03,12.41,3.6
11004,65000030068,新北市中和區,民生里,1760,4194,2004,2190,新北市,中和區,44.9056,45,15.55,31.31,11.44,2.55
11004,65000030069,新北市中和區,國光里,1507,3896,1901,1995,新北市,中和區,43.3239,43,16.43,33.24,9.42,2.05
11004,65000030070,新北市中和區,壽德里,1864,4740,2266,2474,新北市,中和區,42.5038,44,15.53,27.53,10.4,4.14
11004,65000030071,新北市中和區,明德里,1550,4082,2020,2062,新北市,中和區,42.5147,42,13.5,29.94,11.37,2.35
11004,65000030072,新北市中和區,秀水里,1577,3809,1827,1982,新北市,中和區,45.5616,46,12.63,27.86,14.68,4.33
11004,65000030073,新北市中和區,德行里,2844,6820,3234,3586,新北市,中和區,40.9985,42,14.78,31.25,6.96,2.11
11004,65000030074,新北市中和區,宜安里,853,1912,926,986,新北市,中和區,46.3122,48,14.91,29.13,13.23,4.08
11004,65000030075,新北市中和區,安順里,1952,4318,2035,2283,新北市,中和區,46.2798,48,15.24,28.09,12.62,3.96
11004,65000030076,新北市中和區,秀義里,1110,2750,1350,1400,新北市,中和區,44.5669,45,14.58,30.22,11.45,3.35
11004,65000030077,新北市中和區,秀士里,1080,2502,1192,1310,新北市,中和區,45.3969,46,15.71,29.38,13.51,3.92
11004,65000030078,新北市中和區,興南里,1271,3102,1506,1596,新北市,中和區,46.2556,47,14.7,28.76,13.77,4.9
11004,65000030079,新北市中和區,景本里,890,2131,1027,1104,新北市,中和區,45.9822,47,14.83,29.56,14.03,5.02
11004,65000030080,新北市中和區,福南里,1584,4277,2064,2213,新北市,中和區,43.5579,45,18.17,32.13,9.07,2.64
11004,65000030081,新北市中和區,中興里,2829,7082,3393,3689,新北市,中和區,40.7768,42,15.79,30.68,7.43,2.09
11004,65000030082,新北市中和區,吉興里,1315,3057,1380,1677,新北市,中和區,42.9064,44,14.52,29.41,8.21,2.65
11004,65000030083,新北市中和區,中山里,1094,2829,1353,1476,新北市,中和區,43.0979,44,14.32,28.77,10.25,2.93
11004,65000030084,新北市中和區,碧河里,2170,5030,2451,2579,新北市,中和區,41.7074,43,14.67,30.2,8.23,2.31
11004,65000030085,新北市中和區,錦中里,1629,4368,2140,2228,新北市,中和區,41.4183,41,16.94,32.9,8.42,2.38
11004,65000030086,新北市中和區,錦盛里,1467,3955,1956,1999,新北市,中和區,42.6571,42,16.51,33.17,8.75,2.17
11004,65000030087,新北市中和區,民有里,1108,2798,1375,1423,新北市,中和區,44.7555,44,15.55,32.92,11.72,3.04
11004,65000030088,新北市中和區,員富里,1503,3718,1871,1847,新北市,中和區,41.6772,42,16.54,32.79,8.07,2.26
11004,65000030089,新北市中和區,嘉慶里,1690,4495,2189,2306,新北市,中和區,42.2165,42,16.64,32.79,8.99,2.27
11004,65000030090,新北市中和區,冠穗里,1282,3312,1653,1659,新北市,中和區,44.2331,43,16.27,34.99,9.21,1.81
11004,65000030091,新北市中和區,國華里,1348,3483,1719,1764,新北市,中和區,42.1059,42,14.64,32.87,7.29,1.61
11004,65000030092,新北市中和區,正南里,1377,3566,1804,1762,新北市,中和區,45.1694,46,15.34,28.46,12.65,3.7
11004,65000030093,新北市中和區,正行里,1257,2997,1401,1596,新北市,中和區,42.1425,43,14.78,31.46,8.41,2.6
11004,65000040001,新北市永和區,福林里,1437,3438,1645,1793,新北市,永和區,45.0582,46,13.93,26.73,14.81,4.8
11004,65000040002,新北市永和區,文化里,1225,2844,1347,1497,新北市,永和區,45.6449,47,14.84,28.23,13.85,5.1
11004,65000040003,新北市永和區,豫溪里,2799,5011,2560,2451,新北市,永和區,49.3744,52,11.85,23.19,15.29,6.29
11004,65000040004,新北市永和區,光明里,1306,3032,1369,1663,新北市,永和區,45.2104,46,14.84,28.4,13.32,5.18
11004,65000040005,新北市永和區,仁愛里,1170,2709,1299,1410,新北市,永和區,45.608,48,16.72,29.68,12.44,4.1
11004,65000040006,新北市永和區,永貞里,1425,3445,1624,1821,新北市,永和區,45.6447,47,14.54,27.11,15.94,5.31
11004,65000040007,新北市永和區,永福里,1145,2785,1323,1462,新北市,永和區,45.8941,47,14.22,27.04,14.58,5.13
11004,65000040008,新北市永和區,民治里,1247,2996,1335,1661,新北市,永和區,44.5267,45,13.25,26.84,14.39,4.41
11004,65000040009,新北市永和區,永成里,419,985,480,505,新北市,永和區,47.4335,50,15.94,27.01,16.24,7.31
11004,65000040010,新北市永和區,忠義里,301,802,405,397,新北市,永和區,45.8516,48,14.09,25.81,12.59,4.24
11004,65000040011,新北市永和區,永元里,1948,4922,2308,2614,新北市,永和區,43.2954,44,13.61,27.63,12.56,3.66
11004,65000040012,新北市永和區,秀林里,1689,4169,2024,2145,新北市,永和區,41.8846,42,13.96,29.48,10.29,3.14
11004,65000040013,新北市永和區,保安里,2947,7299,3465,3834,新北市,永和區,42.5741,44,16.41,29.62,9.45,3.18
11004,65000040014,新北市永和區,中溪里,2095,5154,2547,2607,新北市,永和區,43.9734,45,16.43,29.96,11.16,3.84
11004,65000040015,新北市永和區,永安里,1834,4258,1961,2297,新北市,永和區,43.9939,46,15.08,27.95,11.6,4.09
11004,65000040016,新北市永和區,民族里,1905,4856,2297,2559,新北市,永和區,43.0612,44,13.96,26.83,12.44,4.1
11004,65000040017,新北市永和區,民權里,1744,4698,2237,2461,新北市,永和區,42.1441,43,14.79,27.76,10.94,2.92
11004,65000040018,新北市永和區,中興里,1444,3220,1489,1731,新北市,永和區,46.032,48,13.04,25.4,14.78,5.28
11004,65000040019,新北市永和區,勵行里,582,1264,589,675,新北市,永和區,45.5633,46,15.43,30.78,15.66,5.93
11004,65000040020,新北市永和區,秀朗里,1584,3994,1951,2043,新北市,永和區,43.8776,44,13.37,28.14,11.62,3.2
11004,65000040021,新北市永和區,秀成里,1181,2941,1442,1499,新北市,永和區,45.1537,46,14.69,29.89,13.36,4.05
11004,65000040022,新北市永和區,上溪里,910,1919,883,1036,新北市,永和區,46.9969,48,15.32,28.24,14.7,6.57
11004,65000040023,新北市永和區,竹林里,1543,3744,1779,1965,新北市,永和區,45.6896,47,14.21,27.38,14.8,5.34
11004,65000040024,新北市永和區,雙和里,1736,4055,1851,2204,新北市,永和區,43.235,45,13.86,27.0,11.47,3.72
11004,65000040025,新北市永和區,安和里,1723,3897,1799,2098,新北市,永和區,45.5104,47,13.68,26.71,13.5,4.82
11004,65000040026,新北市永和區,水源里,1652,4066,1923,2143,新北市,永和區,44.6471,45,13.97,27.89,12.89,3.91
11004,65000040027,新北市永和區,協和里,1308,3025,1464,1561,新北市,永和區,45.2826,46,15.17,29.26,13.42,4.6
11004,65000040028,新北市永和區,河堤里,1571,3486,1643,1843,新北市,永和區,44.2303,45,14.31,27.42,11.73,3.99
11004,65000040029,新北市永和區,頂溪里,1084,2527,1185,1342,新北市,永和區,45.9319,47,13.3,27.66,14.17,5.07
11004,65000040030,新北市永和區,潭墘里,1958,4753,2164,2589,新北市,永和區,43.3238,45,15.42,26.78,12.79,4.38
11004,65000040031,新北市永和區,潭安里,2008,4906,2362,2544,新北市,永和區,43.4115,45,14.7,27.4,12.05,3.93
11004,65000040032,新北市永和區,大新里,1210,2679,1199,1480,新北市,永和區,45.2184,47,13.25,26.02,13.77,5.19
11004,65000040033,新北市永和區,保平里,1981,4886,2322,2564,新北市,永和區,43.0911,44,14.02,28.18,11.42,3.3
11004,65000040034,新北市永和區,民本里,1628,4241,1983,2258,新北市,永和區,41.4534,43,13.53,26.67,9.76,2.64
11004,65000040035,新北市永和區,民樂里,1929,4792,2325,2467,新北市,永和區,43.8506,45,13.79,27.82,12.15,3.28
11004,65000040036,新北市永和區,光復里,787,1777,808,969,新北市,永和區,45.8739,47,13.45,28.08,13.9,5.29
11004,65000040037,新北市永和區,復興里,1029,2429,1176,1253,新北市,永和區,46.2968,48,13.59,26.68,14.0,5.02
